g4477.Bput	CYP4
g60.Bput	CYPM
g385.Bput	CYP2
g507.Bput	CYP4
g4655.Bput	CYP4
g1044.Bput	CYP3
g4668.Bput	CYP2
g4710.Bput	CYP4
g4732.Bput	CYPR
g5355.Bput	Uncharacterized
g5413.Bput	CYP3
g5445.Bput	CYP4
g5619.Bput	CYP4
g641.Bput	Uncharacterized
g778.Bput	Uncharacterized
g794.Bput	CYP2
g1212.Bput	CYP4
g795.Bput	CYP2
g806.Bput	CYP4
g828.Bput	CYP4
g133.Bput	CYP4
g21.Bput	CYPM
g1427.Bput	CYP4
g904.Bros	CYP4
g1331.Bros	CYP2
g1349.Bros	CYP4
g1358.Bros	CYP4
g1365.Bros	CYP3
g1418.Bros	CYP3
g1464.Bros	CYP3
g1553.Bros	CYP2
g1586.Bros	CYP2
g1600.Bros	CYP2
g1647.Bros	CYP3
g88.Bros	CYP3
g1656.Bros	CYP2
g259.Bros	CYPM
g1704.Bros	CYP4
g1708.Bros	CYP4
g1874.Bros	Uncharacterized
g43.Bros	CYP2
g2125.Bros	Uncharacterized
g4353.Bros	CYP3
g2155.Bros	CYP4
g2156.Bros	CYP4
g1054.Bros	CYP3
g2165.Bros	CYP4
g2182.Bros	CYP4
g2217.Bros	CYP4
g2225.Bros	CYP4
g2226.Bros	CYP4
g2227.Bros	CYP4
g2228.Bros	CYP4
g2249.Bros	CYP2
g2269.Bros	CYP2
g2308.Bros	CYPM
g1694.Bros	CYP4
g2335.Bros	CYP4
g2559.Bros	Uncharacterized
g315.Bros	CYP3
g3091.Bros	CYP2
g3114.Bros	CYP2
g3173.Bros	CYP3
g3315.Bros	CYP4
g3387.Bros	CYPM
g3391.Bros	CYP2
g3607.Bros	CYP3
g1166.Bros	CYP2
g359.Bros	CYP4
g409.Bros	CYP4
g3761.Bros	CYP3
g3789.Bros	CYP4
g3791.Bros	CYP4
g3878.Bros	CYP4
g3917.Bros	CYPM
g3923.Bros	CYP3
g3929.Bros	CYP3
g4048.Bros	CYPR
g1200.Bros	CYP3
g4086.Bros	CYP4
g4104.Bros	CYP3
g4137.Bros	CYP3
g4168.Bros	CYP3
g4275.Bros	CYP4
g4296.Bros	CYP3
g608.Bros	CYP3
g4414.Bros	CYP4
g4428.Bros	CYP4
g4442.Bros	CYP2
g1212.Bros	CYP2
g4470.Bros	CYP4
g4536.Bros	CYP4
g4593.Bros	CYP4
g4675.Bros	CYP4
g4793.Bros	CYP3
g4923.Bros	CYP3
g4985.Bros	CYP3
g5024.Bros	CYP3
g63.Bros	CYP3
g741.Bros	CYP4
g1306.Bros	CYP3
g72.Bros	CYP4
g145.Bros	CYP4
g358.Cfor	Uncharacterized
g1562.Cfor	CYP3
g1565.Cfor	CYP2
g1602.Cfor	CYP4
g3838.Cfor	Uncharacterized
g1731.Cfor	CYPR
g2094.Cfor	Uncharacterized
g2267.Cfor	CYP4
g2540.Cfor	Uncharacterized
g2556.Cfor	Uncharacterized
g2589.Cfor	Uncharacterized
g4625.Cfor	CYP2
g3325.Cfor	CYP2
g4919.Cfor	CYP2
g2934.Cfor	Uncharacterized
g3350.Cfor	CYP2
g3408.Cfor	CYP3
g3426.Cfor	CYP3
g4241.Cfor	CYP3
g4543.Cfor	CYP3
g4692.Cfor	CYP4
g4823.Cfor	CYP3
g1061.Cfor	CYP2
g4911.Cfor	CYP2
g4917.Cfor	CYP2
g4931.Cfor	CYP3
g4971.Cfor	CYP4
g5008.Cfor	CYP4
g18.Cfor	CYPM
g4138.Cfor	Uncharacterized
g4896.Cfor	CYP2
g4538.Cfor	CYP3
g1269.Cfor	CYP4
g1454.Cfor	CYP4
g1389.Choo	CYP3
g3317.Choo	CYP2
g2140.Choo	CYP4
g4059.Choo	CYP3
g3759.Choo	CYP4
g2331.Choo	CYP4
g2740.Choo	CYP3
g2780.Choo	CYP3
g3072.Choo	CYP3
g3369.Choo	CYP2
g3707.Choo	CYP4
g121.Choo	CYP3
g3849.Choo	CYP4
g4162.Choo	CYP4
g491.Choo	CYP2
g554.Choo	CYP4
g1191.Choo	CYP4
g1351.Choo	CYP2
g1474.Choo	CYP3
g1569.Choo	CYP3
g1584.Choo	CYP3
g1752.Choo	CYP3
g1980.Choo	CYP3
g4852.Csec	CYP3
g4391.Csec	CYP4
g2033.Csec	CYP3
g276.Csec	CYP4
g250.Csec	CYP2
g3280.Csec	Uncharacterized
g300.Csec	CYP4
g5979.Csec	CYP2
g383.Csec	CYP4
g3865.Csec	CYP4
g3671.Csec	CYP4
g768.Csec	CYP4
g3776.Csec	CYP3
g4135.Csec	CYP4
g4236.Csec	CYP4
g4517.Csec	CYP4
g4606.Csec	CYP3
g4761.Csec	Uncharacterized
g4811.Csec	CYPR
g5735.Csec	CYP3
g5815.Csec	CYP4
g871.Csec	CYP2
g3466.Csec	CYP3
g6064.Csec	CYP4
g764.Csec	CYP4
g807.Csec	CYP4
g811.Csec	CYP2
g918.Csec	Uncharacterized
g46.Csec	CYP3
g1386.Csec	CYP4
g3203.Csec	Uncharacterized
g2818.Csec	CYP3
g5490.Csec	CYP3
g1877.Csec	CYPM
g1000.Daus	CYP3
g121.Daus	Uncharacterized
g1247.Daus	CYP2
g1270.Daus	CYP3
g1303.Daus	CYP4
g1321.Daus	CYP2
g139.Daus	CYP3
g1374.Daus	CYP2
g201.Daus	CYP3
g1445.Daus	CYP4
g1461.Daus	CYP4
g1017.Daus	CYP4
g155.Daus	CYP3
g1809.Daus	CYP4
g1860.Daus	CYP4
g1947.Daus	CYP3
g2194.Daus	CYP4
g253.Daus	CYP4
g2312.Daus	CYP4
g2386.Daus	CYP4
g2400.Daus	CYP2
g2429.Daus	CYP4
g104.Daus	CYP3
g2472.Daus	CYP2
g2476.Daus	CYP3
g2708.Daus	Uncharacterized
g2859.Daus	CYP2
g2889.Daus	CYP2
g2904.Daus	CYPM
g2955.Daus	CYP3
g2968.Daus	CYP3
g3087.Daus	Uncharacterized
g3267.Daus	CYP3
g1063.Daus	CYPM
g3269.Daus	CYP4
g3273.Daus	CYP3
g3278.Daus	CYPM
g3333.Daus	CYP4
g346.Daus	CYP4
g3442.Daus	CYP4
g3448.Daus	CYP2
g3479.Daus	CYP3
g3519.Daus	CYP4
g3529.Daus	CYP2
g1098.Daus	CYP2
g3595.Daus	CYP3
g3666.Daus	CYP4
g3880.Daus	CYP3
g3899.Daus	CYP4
g4093.Daus	CYP4
g4104.Daus	CYP4
g446.Daus	CYP3
g677.Daus	Uncharacterized
g687.Daus	CYP3
g698.Daus	CYP3
g109.Daus	CYP4
g706.Daus	CYP3
g77.Daus	CYP3
g724.Daus	CYP2
g757.Daus	CYP3
g772.Daus	CYP2
g832.Daus	CYP3
g949.Daus	CYP3
g976.Daus	CYP2
g988.Daus	CYP2
g55.Daus	CYP3
g1166.Daus	CYP2
g542.Daus	Uncharacterized
g1026.Dmel	CYP4
g1448.Dmel	CYP3
g1452.Dmel	Uncharacterized
g1498.Dmel	CYP3
g1503.Dmel	CYP3
g1616.Dmel	CYP3
g2259.Dmel	CYP3
g2358.Dmel	CYP4
g3186.Dmel	CYP3
g2446.Dmel	CYP3
g2466.Dmel	CYP3
g72.Dmel	CYP4
g2484.Dmel	CYP4
g2753.Dmel	CYP4
g2844.Dmel	CYP4
g2926.Dmel	CYP4
g303.Dmel	CYP2
g3041.Dmel	CYP3
g3047.Dmel	CYP4
g3058.Dmel	CYP2
g3075.Dmel	CYP4
g3128.Dmel	CYP2
g205.Dmel	CYP3
g3180.Dmel	CYP2,
g3196.Dmel	CYP3
g340.Dmel	CYP3
g36.Dmel	CYPM
g3207.Dmel	CYP3
g3225.Dmel	CYP4
g3257.Dmel	CYPM
g3737.Dmel	CYP3
g3414.Dmel	CYPM
g3443.Dmel	CYP2
g1148.Dmel	CYP4
g3453.Dmel	CYP3
g345.Dmel	CYP4
g3579.Dmel	CYP4
g3719.Dmel	CYP4
g3733.Dmel	CYP4
g3746.Dmel	CYP3
g3789.Dmel	CYPR
g3840.Dmel	CYP4
g420.Dmel	CYPM
g3945.Dmel	CYP3
g23.Dmel	CYPM
g3957.Dmel	CYP2,
g3976.Dmel	CYP3
g472.Dmel	CYPM
g494.Dmel	CYP3
g531.Dmel	CYP3
g676.Dmel	CYP4
g70.Dmel	CYP4
g831.Dmel	CYP3
g851.Dmel	CYP3
g885.Dmel	CYP3
g17.Dmel	CYP4
g917.Dmel	CYP3
g1346.Dmel	CYPM
g1414.Dmel	CYP3
g1437.Dmel	CYP3
g1055.Dpun	Uncharacterized
g1682.Dpun	CYP4
g866.Dpun	CYP3
g834.Dpun	CYP2
g1699.Dpun	CYP2
g861.Dpun	CYP3
g377.Dpun	CYP2
g415.Dpun	CYP2
g639.Dpun	Uncharacterized
g580.Dpun	CYP4
g632.Dpun	CYP3
g36.Dpun	Uncharacterized
g649.Dpun	Uncharacterized
g694.Dpun	Uncharacterized
g6.Dpun	CYP2
g748.Dpun	CYP3
g759.Dpun	CYP3
g770.Dpun	CYPM
g903.Dpun	CYPR
g914.Dpun	CYP3
g854.Dpun	CYP2
g7.Dpun	CYP2
g1480.Dpun	Uncharacterized
g1527.Dpun	CYP3
g1530.Dpun	CYP3
g1549.Dpun	Uncharacterized
g1589.Dpun	CYP4
g726.Dtru	Uncharacterized
g1642.Dtru	CYP4
g1654.Dtru	CYP4
g1669.Dtru	CYP4
g1688.Dtru	CYP4
g1743.Dtru	CYP4
g1808.Dtru	CYP4
g1835.Dtru	CYP4
g1849.Dtru	CYP3
g185.Dtru	CYP4
g216.Dtru	Uncharacterized
g75.Dtru	CYP2
g1935.Dtru	CYP3
g1946.Dtru	CYP3
g1948.Dtru	CYP3
g2014.Dtru	CYP3
g2048.Dtru	CYP4
g2051.Dtru	CYP4
g2065.Dtru	CYP3
g2081.Dtru	CYPM
g2117.Dtru	CYP4
g2187.Dtru	CYPR
g114.Dtru	CYP2
g2219.Dtru	CYP2
g2239.Dtru	CYP2
g2318.Dtru	CYP4
g254.Dtru	Uncharacterized
g2403.Dtru	CYP4
g2444.Dtru	CYP4
g2461.Dtru	CYP4
g2480.Dtru	CYP4
g2501.Dtru	CYP4
g2516.Dtru	CYP4
g20.Dtru	CYP2
g2575.Dtru	CYP4
g2598.Dtru	CYP4
g2599.Dtru	CYP4
g2654.Dtru	CYPM
g2671.Dtru	CYP2
g331.Dtru	Uncharacterized
g2684.Dtru	CYP2
g2731.Dtru	CYP4
g2746.Dtru	CYP4
g2751.Dtru	Uncharacterized
g1332.Dtru	Uncharacterized
g2784.Dtru	Uncharacterized
g2873.Dtru	Uncharacterized
g3121.Dtru	Uncharacterized
g3244.Dtru	Uncharacterized
g3304.Dtru	Uncharacterized
g3379.Dtru	CYP3
g3387.Dtru	CYP3
g3399.Dtru	CYP3
g3412.Dtru	CYPM
g3415.Dtru	CYPM
g1374.Dtru	CYP4
g3473.Dtru	CYP2
g3475.Dtru	CYP2
g3505.Dtru	CYP2
g3569.Dtru	CYP4
g3871.Dtru	Uncharacterized
g4066.Dtru	Uncharacterized
g444.Dtru	Uncharacterized
g4318.Dtru	CYP4
g499.Dtru	CYPM
g515.Dtru	CYP4
g143.Dtru	CYP4
g657.Dtru	CYP2
g768.Dtru	Uncharacterized
g76.Dtru	CYP2
g886.Dtru	CYP3
g3529.Dtru	CYPM
g1628.Dtru	CYP4
g51.Eann	Uncharacterized
g147.Eann	CYP3
g150.Eann	CYP3
g156.Eann	CYP3
g29.Eann	CYP3
g68.Eann	CYP3
g846.Eocu	CYP3
g1561.Eocu	Uncharacterized
g1660.Eocu	CYP4
g167.Eocu	CYP3
g1701.Eocu	CYP4
g1711.Eocu	CYP2
g1744.Eocu	Uncharacterized
g1769.Eocu	CYP3
g1793.Eocu	CYPR
g1829.Eocu	CYP2
g1894.Eocu	Uncharacterized
g91.Eocu	CYP3
g195.Eocu	Uncharacterized
g1971.Eocu	CYP4
g1977.Eocu	CYP3
g1996.Eocu	CYP2
g2047.Eocu	Uncharacterized
g2137.Eocu	CYP3
g2164.Eocu	CYP4
g2229.Eocu	CYPM
g2611.Eocu	CYPM
g5.Eocu	CYP3
g2618.Eocu	CYP2
g2662.Eocu	CYP2
g2687.Eocu	CYP4
g2703.Eocu	CYP3
g2704.Eocu	CYP3
g2705.Eocu	CYP3
g2770.Eocu	Uncharacterized
g3153.Eocu	CYP3
g3162.Eocu	CYP3
g3169.Eocu	CYP4
g136.Eocu	CYP4
g3174.Eocu	CYP3
g48.Eocu	CYP3
g3314.Eocu	CYPM
g3340.Eocu	CYPM
g3362.Eocu	CYP3
g3378.Eocu	CYP3
g3379.Eocu	CYP3
g3382.Eocu	CYPM
g3415.Eocu	CYP2
g3560.Eocu	Uncharacterized
g19.Eocu	CYP4
g539.Eocu	CYP3
g3741.Eocu	CYP3
g3742.Eocu	CYP3
g3750.Eocu	Uncharacterized
g3792.Eocu	CYPM
g3889.Eocu	Uncharacterized
g3999.Eocu	CYP4
g684.Eocu	CYP3
g149.Eocu	CYP4
g153.Eocu	CYP2
g1547.Eocu	CYP3
g1549.Eocu	CYP3
g999.Etor	CYP4
g1407.Etor	Uncharacterized
g1414.Etor	CYPM
g1.Etor	Uncharacterized
g367.Etor	CYP2
g3.Etor	CYP4
g455.Etor	CYP2
g461.Etor	CYP2
g482.Etor	CYP2
g527.Etor	CYPM
g546.Etor	CYPM
g1070.Etor	CYP4
g864.Etor	Uncharacterized
g951.Etor	CYP4
g113.Etor	CYP4
g1262.Etor	Uncharacterized
g1315.Etor	CYPM
g1329.Etor	CYPR
g1377.Etor	Uncharacterized
g1393.Etor	CYP2
g1404.Etor	CYPM
g19.Faur	CYP4
g34.Faur	CYP4
g5.Faur	CYP4
g82.Faur	CYPM
g85.Faur	CYPM
g1121.Fint	CYP3
g1272.Fint	CYP4
g1286.Fint	CYP3
g1304.Fint	CYP4
g1309.Fint	CYP4
g273.Fint	CYP2
g1482.Fint	CYPM
g1494.Fint	CYP2
g153.Fint	Uncharacterized
g2890.Fint	CYP2
g1652.Fint	CYP3
g1664.Fint	CYP2_precursor
g1701.Fint	CYP2
g1736.Fint	Uncharacterized
g1787.Fint	Uncharacterized
g1866.Fint	CYP4
g1953.Fint	CYP4
g244.Fint	CYP3
g2169.Fint	CYP4
g2253.Fint	CYP2
g2296.Fint	CYPR
g105.Fint	CYP4
g2446.Fint	CYP4
g2706.Fint	CYP4
g2718.Fint	CYP4
g2722.Fint	CYP4
g2731.Fint	CYPM
g2744.Fint	CYP4
g2765.Fint	CYP4
g282.Fint	CYP3
g2867.Fint	CYP4
g2876.Fint	CYP4
g107.Fint	CYP4
g574.Fint	CYP3
g2943.Fint	CYP2
g2982.Fint	Uncharacterized
g3049.Fint	CYP2
g3067.Fint	CYP4
g3105.Fint	CYP3
g3111.Fint	CYP4
g3177.Fint	CYP4
g3446.Fint	CYP4
g3465.Fint	Uncharacterized
g111.Fint	CYPM
g3504.Fint	CYPM
g3576.Fint	CYP3
g449.Fint	CYP4
g538.Fint	CYP4
g575.Fint	CYP3
g940.Fint	CYP4
g662.Fint	CYP3
g669.Fint	CYP4
g687.Fint	CYPM
g701.Fint	Uncharacterized
g1202.Fint	CYP4
g774.Fint	CYP4
g785.Fint	CYP4
g887.Fint	CYP3
g948.Fint	CYP4
g1206.Fint	CYP4
g1231.Fint	CYP2
g1248.Fint	CYP4
g5990.Gbim	Uncharacterized
g1230.Gbim	CYP3
g1238.Gbim	CYP3
g1589.Gbim	Uncharacterized
g1266.Gbim	CYP3
g125.Gbim	CYP4
g1297.Gbim	CYP4
g1334.Gbim	CYP4
g132.Gbim	CYP3
g943.Gbim	CYP4
g5026.Gbim	Uncharacterized
g108.Gbim	CYP4
g655.Gbim	Uncharacterized
g480.Gbim	CYP4
g489.Gbim	CYP4
g1441.Gbim	CYP3
g1965.Gbim	CYP3
g2284.Gbim	CYP3
g2309.Gbim	Uncharacterized
g2322.Gbim	CYP3
g266.Gbim	Uncharacterized
g2962.Gbim	Uncharacterized
g2739.Gbim	CYP3
g307.Gbim	CYP2
g3049.Gbim	CYP3
g3062.Gbim	Uncharacterized
g3069.Gbim	CYP2
g3111.Gbim	CYP2
g3117.Gbim	CYPM
g3528.Gbim	Uncharacterized
g335.Gbim	CYPM
g3.Gbim	CYP3
g4516.Gbim	CYP3
g35.Gbim	CYP4
g4531.Gbim	CYP3
g4533.Gbim	CYP3
g4547.Gbim	CYP4
g6645.Gbim	Uncharacterized
g4643.Gbim	CYP3
g4650.Gbim	CYP3
g4696.Gbim	CYP4
g4715.Gbim	CYP3
g4800.Gbim	CYPM
g5042.Gbim	CYPM
g1116.Gbim	CYP3
g5130.Gbim	CYPM
g5144.Gbim	CYP2
g5173.Gbim	CYP4
g5196.Gbim	cytochrome_P450_CYP4BN1
g6653.Gbim	Uncharacterized
g5243.Gbim	CYP3
g5347.Gbim	CYP4
g555.Gbim	CYP4
g5548.Gbim	CYP4
g609.Gbim	Uncharacterized
g1122.Gbim	CYP3
g6191.Gbim	CYP4
g6300.Gbim	Uncharacterized
g6527.Gbim	CYP3
g6565.Gbim	CYPR
g6596.Gbim	CYP2
g6604.Gbim	CYP3
g6606.Gbim	CYP3
g84.Gbim	CYP4
g786.Gbim	CYP3
g1141.Gbim	CYP2
g565.Gbim	Uncharacterized
g1221.Gbim	CYP2
g1658.Harm	Uncharacterized
g254.Harm	CYP4
g2598.Harm	Uncharacterized
g2617.Harm	CYP2
g2720.Harm	Uncharacterized
g297.Harm	cytochrome_P450_monooxigenase_CYP4Q2
g2845.Harm	Uncharacterized
g2847.Harm	CYP3
g2870.Harm	CYPM
g2879.Harm	CYP3
g69.Harm	CYPM
g9.Harm	CYPM
g3060.Harm	CYP2,
g3064.Harm	CYP2,
g3098.Harm	CYP2
g3103.Harm	CYPR
g3136.Harm	CYP3
g3166.Harm	Uncharacterized
g3388.Harm	Uncharacterized
g365.Harm	CYP4
g216.Harm	CYP4
g3679.Harm	Uncharacterized
g3695.Harm	Uncharacterized
g394.Harm	CYP4
g3762.Harm	CYP4
g3894.Harm	Uncharacterized
g4208.Harm	CYP4
g4559.Harm	CYP4
g4585.Harm	CYP3
g4603.Harm	CYP3
g223.Harm	CYP4
g4624.Harm	CYP3
g4657.Harm	Uncharacterized
g4842.Harm	CYP4
g4844.Harm	CYP4
g4934.Harm	CYP3
g4938.Harm	CYP3
g4945.Harm	CYP3
g4959.Harm	CYPM
g777.Harm	CYP4
g47.Harm	CYPM
g4118.Harm	CYP4
g4236.Harm	CYP4
g2528.Harm	CYP3
g2551.Harm	CYP3
g1010.Hcor	CYP4
g1163.Hcor	CYP4
g1542.Hcor	Uncharacterized
g1286.Hcor	CYP4
g145.Hcor	CYP3
g1414.Hcor	CYPM
g1417.Hcor	CYP2
g160.Hcor	CYP2
g170.Hcor	CYP2
g1724.Hcor	Uncharacterized
g1775.Hcor	CYP4
g101.Hcor	CYP3
g181.Hcor	CYP4
g1830.Hcor	Uncharacterized
g1911.Hcor	Uncharacterized
g2001.Hcor	Uncharacterized
g210.Hcor	CYP4
g2210.Hcor	CYP4
g222.Hcor	CYP4
g227.Hcor	CYP4
g2359.Hcor	CYP4
g237.Hcor	CYP4
g120.Hcor	CYP4
g2515.Hcor	Uncharacterized
g246.Hcor	CYP4
g276.Hcor	CYP4
g2923.Hcor	CYP4
g2975.Hcor	CYP4
g304.Hcor	CYP4
g356.Hcor	CYP4
g3145.Hcor	CYP4
g3165.Hcor	CYP2
g3202.Hcor	Uncharacterized
g2026.Hcor	CYPM
g3220.Hcor	CYPM
g3277.Hcor	CYP3
g3359.Hcor	Uncharacterized
g3477.Hcor	Uncharacterized
g3635.Hcor	Uncharacterized
g3681.Hcor	CYP2
g396.Hcor	CYP4
g443.Hcor	CYP2
g481.Hcor	CYP3
g48.Hcor	CYPR
g1080.Hcor	CYP4
g518.Hcor	Uncharacterized
g53.Hcor	CYP4
g594.Hcor	CYP4
g59.Hcor	CYP4
g618.Hcor	CYP2
g651.Hcor	CYP2
g686.Hcor	CYP3
g701.Hcor	CYP3
g730.Hcor	CYP3
g73.Hcor	CYP4
g1085.Hcor	CYP4
g747.Hcor	CYP2
g765.Hcor	CYP2
g793.Hcor	CYP2
g871.Hcor	CYP4
g95.Hcor	CYP4
g982.Hcor	CYP4
g1091.Hcor	CYP4
g1097.Hcor	CYP3
g1110.Hcor	CYPM
g697.Hvit	Uncharacterized
g1126.Hvit	CYP4
g1144.Hvit	CYP3
g1147.Hvit	CYP3
g1149.Hvit	CYP4
g2616.Hvit	CYP4
g1196.Hvit	CYP2
g1212.Hvit	CYP3
g1223.Hvit	CYP3
g1849.Hvit	CYP3
g1237.Hvit	CYP3
g142.Hvit	CYP4
g1268.Hvit	CYP4
g1303.Hvit	CYPM
g1318.Hvit	CYPM
g1349.Hvit	CYP4
g1373.Hvit	CYP4
g1403.Hvit	CYPM
g1415.Hvit	CYPM
g1454.Hvit	CYP2
g1477.Hvit	CYP2
g1614.Hvit	CYP3
g1083.Hvit	CYP3
g1635.Hvit	CYPR
g1658.Hvit	CYP3
g1673.Hvit	CYP3
g1694.Hvit	CYP3
g1698.Hvit	CYP2
g16.Hvit	CYP3
g1704.Hvit	CYP44
g1713.Hvit	CYP3
g1731.Hvit	CYP3
g1740.Hvit	CYP3
g1085.Hvit	CYP4
g1746.Hvit	CYP3
g1747.Hvit	CYP3
g1752.Hvit	CYP3
g1780.Hvit	CYP4
g1802.Hvit	CYP3
g1817.Hvit	CYP3
g1822.Hvit	CYP3
g1828.Hvit	CYP2
g1836.Hvit	CYP3
g1871.Hvit	CYP3
g1092.Hvit	CYP4
g1917.Hvit	CYP3
g2.Hvit	CYP3
g2063.Hvit	CYP3
g217.Hvit	CYP2
g2086.Hvit	CYP2
g2101.Hvit	CYP4
g2116.Hvit	CYP4
g2125.Hvit	CYP4
g2126.Hvit	CYP3
g2133.Hvit	CYP3
g1101.Hvit	CYP4
g2147.Hvit	CYP2
g2161.Hvit	CYP3
g2177.Hvit	CYP3
g2217.Hvit	Uncharacterized
g2244.Hvit	CYP3
g2269.Hvit	CYP3
g234.Hvit	CYP3
g2420.Hvit	CYP3
g25.Hvit	CYP3
g2574.Hvit	CYP3
g9.Hvit	CYP2
g2894.Hvit	CYP3
g2896.Hvit	CYP3
g2900.Hvit	CYP3
g2921.Hvit	CYPM
g3017.Hvit	CYP4
g3056.Hvit	Uncharacterized
g3080.Hvit	Uncharacterized
g3099.Hvit	Uncharacterized
g3116.Hvit	Uncharacterized
g3127.Hvit	Uncharacterized
g1110.Hvit	CYP4
g594.Hvit	CYP3
g618.Hvit	CYP2
g623.Hvit	CYP2
g629.Hvit	CYP3
g640.Hvit	CYP3
g645.Hvit	CYP3
g650.Hvit	CYP3
g666.Hvit	Uncharacterized
g70.Hvit	CYP3
g1124.Hvit	CYP4
g1469.Iele	Uncharacterized
g1745.Iele	CYPM
g1775.Iele	CYP4
g1841.Iele	CYP4
g2008.Iele	CYPM
g2083.Iele	CYP4
g2086.Iele	CYP2
g2088.Iele	CYP4
g2107.Iele	CYP4
g2129.Iele	CYP4
g2154.Iele	CYP3
g112.Iele	CYP2
g2164.Iele	Uncharacterized
g2309.Iele	CYP3
g2323.Iele	CYP3
g2336.Iele	CYP3
g2345.Iele	CYPM
g2365.Iele	CYP2
g2366.Iele	CYPM
g2380.Iele	CYP20
g2396.Iele	CYP2
g2952.Iele	CYP3
g21.Iele	CYPR
g247.Iele	CYP2
g263.Iele	CYP2
g287.Iele	CYP4
g295.Iele	CYP4
g330.Iele	CYP3
g3559.Iele	CYP3
g3703.Iele	CYP3
g485.Iele	Uncharacterized
g698.Iele	CYP3
g92.Iele	CYP2
g1583.Iele	CYP2
g913.Iele	Uncharacterized
g1657.Iele	CYP4
g1663.Iele	CYP2
